a)
iteracje	Układ nr	X	Y
2590	1	-0,703166678631663	0,059386328141138
2591	2	-0,558161207016519	-0,2361330620654
2592	1	-0,776735517193392	0,19445322482616
2593	1	-0,689305793122643	0,022218710069536
2594	1	-0,724277682750943	0,091112515972186
2595	2	-0,586896045279591	-0,220465560961516
2596	2	-0,357854770027883	-0,402312244442588
2597	2	-0,111044727444155	-0,44889921378752
2598	2	0,09516569265745	-0,385581293456178
2599	1	-1,03806627706298	0,254232517382471
2600	2	-0,890623377520853	-0,222009797614514
2601	1	-0,643750648991659	0,188803919045806
2602	1	-0,742499740403336	0,024478432381678
2603	2	-0,574091175659207	-0,278396287551259
2604	2	-0,324950778480493	-0,44121764880264
2605	2	-0,070475532124119	-0,465305724482204
2606	1	-0,971809787150352	0,286122289792881
2607	1	-0,611276085139859	-0,014448915917153
2608	1	-0,755489565944056	0,105779566366861
2609	2	-0,616483896664227	-0,221803355938808
2610	2	-0,379806419089289	-0,415164109179185
2611	2	-0,122587234836186	-0,467447290611896
2612	2	0,093812617769257	-0,404294834799516
2613	2	0,233015523424442	-0,269739027339929
2614	1	-1,09320620936978	0,207895610935972
2615	2	-0,913994963495419	-0,279281819436572
2616	2	-0,582923444481889	-0,577852168169963
2617	1	-0,766830622207244	0,331140867267985
2618	2	-0,7152476197847	-0,055065189759229
2619	2	-0,52156211513268	-0,327948592130894
2620	1	-0,791375153946928	0,231179436852358
2621	2	-0,693916891740608	-0,140853689570979
2622	1	-0,722433243303757	0,156341475828392
2623	1	-0,711026702678497	0,037463409668643
2624	2	-0,555365657903115	-0,25593848972323
2625	1	-0,777853736838754	0,202375395889292
2626	2	-0,67211899835317	-0,15733619385964
2627	2	-0,447875961204553	-0,388423106674594
2628	1	-0,820849615518179	0,255369242669838
2629	2	-0,725993404861751	-0,134259221778195
2630	2	-0,498051298983653	-0,392434370496129
2631	1	-0,800779480406539	0,256973748198451
2632	1	-0,679688207837384	-0,002789499279381
2633	1	-0,728124716865046	0,101115799711752
2634	1	-0,708750113253982	0,059553680115299
2635	1	-0,716499954698407	0,07617852795388
2636	1	-0,713400018120637	0,069528588818448
2637	1	-0,714639992751745	0,072188564472621
2638	2	-0,572001820280375	-0,230992688101506
2639	2	-0,342324308172482	-0,404355171069295
2640	1	-0,863070276731007	0,261742068427718
2641	2	-0,760630237686653	-0,146304138687337
2642	2	-0,519557325166921	-0,415443240477037
2643	2	-0,228686270936045	-0,523559792829317
2644	1	-0,908525491625582	0,309423917131727
2645	1	-0,636589803349767	-0,023769566852691
2646	2	-0,474300423804747	-0,272700792147952
2647	1	-0,810279830478101	0,209080316859181
2648	2	-0,699444797907029	-0,165210891378263
2649	1	-0,720222080837188	0,166084356551305
2650	1	-0,711911167665125	0,033566257379478
2651	1	-0,71523553293395	0,086573497048209
2652	2	-0,578208403849086	-0,220298355416941
2653	1	-0,768716638460366	0,188119342166777
2654	2	-0,659472382096589	-0,164515955337396
2655	1	-0,736211047161365	0,165806382134958
2656	2	-0,62584294869662	-0,168471568441977
2657	1	-0,749662820521352	0,167388627376791
2658	1	-0,700134871791459	0,033044549049284
2659	2	-0,545320322181223	-0,254940091439128
2660	1	-0,781871871127511	0,201976036575651
2661	1	-0,687251251548996	0,01920958536974
2662	2	-0,529994785325132	-0,260301215738596
2663	2	-0,298675550551662	-0,409826838091386
2664	2	-0,063062683182709	-0,430938617170118
2665	1	-0,974774926726916	0,272375446868047
2666	2	-0,849779123059675	-0,182904631071051
2667	1	-0,66008835077613	0,17316185242842
2668	2	-0,570931887561227	-0,132432332464853
2669	1	-0,771627244975509	0,152972932985941
2670	1	-0,691349102009796	0,038810826805624
2671	1	-0,723460359196082	0,084475669277751
2672	2	-0,583620140700122	-0,225182635027342
2673	2	-0,353478252921156	-0,404586858900829
2674	1	-0,858608698831537	0,261834743560332
2675	2	-0,757276508536101	-0,144449074426763
2676	2	-0,517750516716732	-0,41269189997878
2677	1	-0,792899793313307	0,265076759991512
2678	2	-0,708634546914718	-0,115701579731774
2679	1	-0,716546181234113	0,14628063189271
2680	2	-0,603087350495009	-0,175445192255186
2681	1	-0,758765059801996	0,170178076902074
2682	1	-0,696493976079201	0,03192876923917
2683	1	-0,721402409568319	0,087228492304332
2684	1	-0,711439036172672	0,065108603078267
2685	2	-0,566737108722538	-0,235093076129586
2686	2	-0,336682972177294	-0,4053655813475
2687	1	-0,865326811129082	0,262146232539
2688	2	-0,762506869473703	-0,146899587721993
2689	2	-0,520745385711217	-0,416646434458195
2690	1	-0,791701845715513	0,266658573783278
2691	1	-0,683319261713795	-0,006663429513311
2692	2	-0,516657267097159	-0,278391911115634
2693	1	-0,793337093161136	0,211356764446254
2694	1	-0,682665162735546	0,015457294221499
2695	1	-0,726933934905782	0,093817082311401
2696	1	-0,709226426037687	0,06247316707544
2697	1	-0,716309429584925	0,075010733169824
2698	1	-0,71347622816603	0,06999570673207
2699	2	-0,570240216099011	-0,232193754150038
2700	1	-0,771903913560396	0,192877501660015
2701	1	-0,691238434575842	0,022848999335994
2702	2	-0,534480810012037	-0,259130134334981
2703	2	-0,302553361875156	-0,410731226099401
2704	2	-0,065648064585358	-0,433177076585607
2705	1	-0,973740774165857	0,273270830634243
2706	2	-0,849351320619748	-0,181810478384318
2707	2	-0,572782812317281	-0,477916491819981
2708	1	-0,770886875073087	0,291166596727992
2709	1	-0,691645249970765	-0,016466638691197
2710	2	-0,519063734501303	-0,289172745393616
2711	2	-0,278819340063544	-0,427396780299669
2712	1	-0,888472263974582	0,270958712119868
2713	1	-0,644611094410167	-0,008383484847947
2714	2	-0,486551037812548	-0,264215886248507
2715	2	-0,264092434238134	-0,395424488673884
2716	1	-0,894363026304746	0,258169795469554
2717	2	-0,782983818179429	-0,161536165965038
2718	1	-0,686806472728228	0,164614466386015
2719	1	-0,725277410908709	0,034154213445594
2720	2	-0,564872517668856	-0,264153762144832
2721	1	-0,774050992932458	0,205661504857933
2722	2	-0,670543356571841	-0,153317653480954
2723	1	-0,731782657371264	0,161327061392382
2724	2	-0,620685644159113	-0,170104496290295
2725	2	-0,403679291044808	-0,37755367484427
2726	2	-0,155774791256346	-0,448412509299568
2727	1	-0,937690083497462	0,279365003719827
2728	2	-0,824390464946002	-0,162758630571916
2729	1	-0,670243814021599	0,165103452228766
2730	2	-0,575426679547922	-0,142618901914777
2731	2	-0,38027671569051	-0,3385610372744
2732	2	-0,153585889015028	-0,409417074604748
2733	1	-0,938565644393989	0,263766829841899
2734	1	-0,624573742242404	-0,00550673193676
2735	1	-0,750170503103038	0,102202692774704
2736	1	-0,699931798758785	0,059118922890119
2737	1	-0,720027280496486	0,076352430843953
2738	2	-0,57776170551491	-0,22998306475719
2739	2	-0,347105670288456	-0,405891811421429
2740	2	-0,101443584850655	-0,447320044795668
2741	2	0,10183089343177	-0,38054066798497
2742	1	-1,04073235737271	0,252216267193988
2743	2	-0,891843098480853	-0,224608579881652
2744	1	-0,643262760607659	0,189843431952661
2745	1	-0,742694895756936	0,024062627218936
2746	2	-0,574073171662846	-0,278790361616383
2747	1	-0,770370731334862	0,211516144646553
2748	2	-0,670088213673116	-0,147396022602564
2749	2	-0,450308633350543	-0,380056262647195
2750	2	-0,190212056287534	-0,468966212952085
2751	1	-0,923915177484986	0,287586485180834
2752	2	-0,817210128960923	-0,151000342256561
2753	2	-0,560679561107677	-0,441644311699355
2754	1	-0,775728175556929	0,276657724679742
2755	2	-0,700216503295163	-0,100031399466168
2756	1	-0,719913398681935	0,140012559786467
2757	2	-0,603139206912857	-0,181555814035059
2758	1	-0,758744317234857	0,172622325614024
2759	2	-0,645694611344101	-0,172304759427285
2760	1	-0,74172215546236	0,168921903770914
2761	2	-0,631277599659759	-0,168308215319049
2762	2	-0,412447689613797	-0,380425283506381
2763	2	-0,161290130703933	-0,454102291310368
2764	2	0,059060417189158	-0,409633793677453
2765	1	-1,02362416687566	0,263853517470981
2766	1	-0,590550333249735	-0,005541406988393
2767	1	-0,763779866700106	0,102216562795357
2768	2	-0,621359323810223	-0,227827358955571
2769	1	-0,751456270475911	0,191130943582228
2770	2	-0,647559142994584	-0,155322991067871
2771	1	-0,740976342802167	0,162129196427148
2772	1	-0,703609462879133	0,035148321429141
2773	2	-0,548802520359798	-0,254731060865506
2774	1	-0,780478991856081	0,201892424346203
2775	1	-0,687808403257568	0,019243030261519
2776	1	-0,724876638696973	0,092302787895393
2777	1	-0,710049344521211	0,063078884841843
2778	1	-0,715980262191516	0,074768446063263
2779	2	-0,574052377690857	-0,229568085868527
2780	1	-0,770379048923657	0,191827234347411
2781	2	-0,662218970920944	-0,162362921465431
2782	1	-0,735112411631623	0,164945168586172
2783	2	-0,624663500274502	-0,168686636527158
2784	2	-0,407269605597758	-0,378067243870441
2785	1	-0,837092157760897	0,251226897548176
2786	1	-0,665163136895641	-0,000490759019271
2787	1	-0,733934745241744	0,100196303607708
2788	2	-0,597868927826808	-0,217424707354839
2789	2	-0,367410502206439	-0,404390348720401
2790	2	-0,117475842188733	-0,45430086591008
2791	1	-0,953009663124507	0,281720346364032
2792	1	-0,618796134750197	-0,012688138545613
2793	2	-0,465209806991905	-0,257161439194745
2794	2	-0,25069487763595	-0,381526616584768
2795	2	-0,037917460369415	-0,390238179658804
2796	1	-0,984833015852234	0,256095271863521
2797	2	-0,850911200793107	-0,199300799724617
2798	1	-0,659635519682757	0,179720319889847
2799	1	-0,736145792126897	0,028111872044061
2800	2	-0,570715550834066	-0,273093294097272
2801	2	-0,324506500994981	-0,435837123847553
2802	1	-0,870197399602007	0,274334849539021
2803	2	-0,771083963513134	-0,139584474191147
2804	2	-0,530190022593523	-0,414517785790525
2805	1	-0,787923990962591	0,26580711431621
2806	1	-0,684830403614964	-0,006322845726484
2807	2	-0,517941968456779	-0,278737524198113
2808	1	-0,792823212617289	0,211495009679245
2809	2	-0,687143645460837	-0,156393077690689
2810	1	-0,725142541815665	0,162557231076276
2811	1	-0,709942983273734	0,03497710756949
2812	2	-0,553547510315834	-0,257394591556681
2813	2	-0,317738271217361	-0,417038893709411
2814	1	-0,872904691513056	0,266815557483765
2815	1	-0,650838123394778	-0,006726222993506
2816	2	-0,491946484582629	-0,265447178832976
2817	1	-0,803221406166948	0,20617887153319
2818	1	-0,678711437533221	0,017528451386724
2819	2	-0,522832073079937	-0,258162951959378
2820	1	-0,790867170768025	0,203265180783751
2821	2	-0,6823651220972	-0,161865330911559
2822	1	-0,72705395116112	0,164746132364624
2823	2	-0,618459455828301	-0,165614519867334
2824	2	-0,403783378482575	-0,373250817430494
2825	1	-0,83848664860697	0,249300326972198
2826	2	-0,736969983730176	-0,145926410943918
2827	1	-0,705212006507929	0,158370564377567
2828	2	-0,599309350697053	-0,161723173676221
2829	2	-0,390785837059272	-0,362633352272749
2830	2	-0,151943895255947	-0,431915682550998
2831	2	0,05728891262588	-0,389033476841138
2832	1	-1,02291556505035	0,255613390736455
2833	1	-0,590833773979859	-0,002245356294582
2834	2	-0,44813552570686	-0,238039980375826
2835	2	-0,245367007386883	-0,360164595368372
2836	1	-0,901853197045247	0,244065838147349
2837	2	-0,783034765013327	-0,175251241826114
2838	1	-0,686786093994669	0,170100496730445
2839	1	-0,725285562402132	0,031959801307822
2840	1	-0,709885775039147	0,087216079476871
2841	2	-0,5743996208205	-0,217670089613237
2842	2	-0,349475675978285	-0,39518911643426
2843	1	-0,860209729608686	0,258075646573704
2844	1	-0,655916108156526	-0,003230258629482
2845	2	-0,497204138747167	-0,264821439821016
2846	2	-0,27194656951944	-0,400145949762839
2847	1	-0,891221372192224	0,260058379905136
2848	2	-0,781351594828144	-0,158844180148986
2849	2	-0,530289540009795	-0,433262214844488
2850	1	-0,787884183996082	0,273304885937795
2851	2	-0,70811393421214	-0,107441960285709
2852	2	-0,495189805886943	-0,364901463501995
2853	1	-0,801924077645223	0,245960585400798
2854	2	-0,707846533170688	-0,133839586153483
2855	1	-0,716861386731725	0,153535834461393
2856	1	-0,71325544530731	0,038585666215443
2857	1	-0,714697821877076	0,084565733513823
2858	1	-0,71412087124917	0,066173706594471
2859	1	-0,714351651500332	0,073530517362212
2860	1	-0,714259339399867	0,070587793055115
2861	2	-0,571072215165945	-0,232057013038059
2862	2	-0,341192078310895	-0,404792215975303
2863	2	-0,097389093126159	-0,444118915465588
2864	2	0,103631855410355	-0,37648601300431
2865	1	-1,04145274216414	0,250594405201724
2866	2	-0,891741846125438	-0,226129348912346
2867	2	-0,587272063490394	-0,528555043623558
2868	2	-0,234904750803276	-0,636610658550062
2869	2	0,076116652809535	-0,577786000819358
2870	2	0,28896305646299	-0,408670699498898
2871	2	0,383080202711431	-0,195004509033966
2872	2	0,369142757674274	0,005028654218758
2873	2	0,278537034144945	0,151478880275966
2874	2	0,151096593839772	0,226538762667712
2875	2	0,024217906251142	0,23260809716337
2876	2	-0,07463763011448	0,186469316344618
2877	2	-0,131312325424852	0,111861628376118
2878	2	-0,144542018673335	0,032489907395909
2879	1	-0,942183192530666	0,087004037041637
2880	1	-0,623126722987734	0,065198385183345
2881	2	-0,499655663544016	-0,199699916455751
2882	1	-0,800137734582394	0,1798799665823
2883	1	-0,679944906167042	0,02804801336708
2884	2	-0,527977334033784	-0,250661472307836
2885	1	-0,788809066386486	0,200264588923135
2886	2	-0,679600726022983	-0,163322538973012
2887	2	-0,451167536188263	-0,395965420028683
2888	2	-0,184501159491606	-0,481400733697104
2889	1	-0,926199536203357	0,292560293478842
2890	2	-0,820935764906088	-0,148133991437423
2891	2	-0,564657584753658	-0,440956139454877
2892	1	-0,774136966098537	0,276382455781951
2893	2	-0,698897076547668	-0,099604120045132
2894	2	-0,491320130158175	-0,355257961853368
2895	1	-0,80347194793673	0,242103184741347
2896	1	-0,678611220825308	0,003158726103461
2897	2	-0,517008018268619	-0,269043856491493
2898	1	-0,793196792692553	0,207617542596597
2899	2	-0,685876579484979	-0,159489384703607
2900	2	-0,457470446527141	-0,395562564168733
2901	1	-0,817011821389144	0,258225025667493
2902	1	-0,673195271444343	-0,003290010266997
2903	1	-0,730721891422263	0,101316004106799
2904	1	-0,707711243431095	0,059473598357281
2905	1	-0,716915502627562	0,076210560657088
2906	1	-0,713233798948975	0,069515775737165
2907	1	-0,71470648042041	0,072193689705134
2908	2	-0,572054401001565	-0,231015387992262
2909	2	-0,342355189564285	-0,404393455274745
2910	1	-0,863057924174286	0,261757382109898
2911	1	-0,654776830330285	-0,004702952843959
2912	2	-0,495749209913433	-0,265484976293523
2913	1	-0,801700316034627	0,206193990517409
2914	2	-0,69176983639328	-0,16397269362062
2915	1	-0,723292065442688	0,165589077448248
2916	2	-0,615937600715742	-0,163469127316407
2917	1	-0,753624959713703	0,165387650926563
2918	1	-0,698550016114519	0,033844939629375
2919	2	-0,544435988098784	-0,253697852327483
2920	1	-0,782225604760486	0,201479140930993
2921	1	-0,687109758095805	0,019408343627603
2922	1	-0,725156096761678	0,092236662548959
2923	2	-0,588013298558459	-0,219962575167462
2924	1	-0,764794680576616	0,187985030066985
2925	2	-0,656437969265023	-0,163049249379738
2926	2	-0,433673156889522	-0,38649261723461
2927	2	-0,174994552342193	-0,467203651854112
2928	2	0,053885600961579	-0,425072596346002
2929	2	0,210982095269201	-0,30150093283833
2930	1	-1,08439283810768	0,220600373135332
2931	2	-0,91237870621597	-0,26610085166022
2932	1	-0,635048517513612	0,206440340664088
2933	1	-0,745980592994555	0,017423863734365
2934	2	-0,573914796169608	-0,285150100759705
2935	2	-0,32211520478502	-0,446279995045219
2936	1	-0,871153918085992	0,278511998018087
2937	2	-0,773481776952589	-0,13679244874065
2938	2	-0,533129170987708	-0,41335497182393
2939	2	-0,239836181221086	-0,52740144698127
2940	2	0,028685081064483	-0,496759572194199
2941	2	0,220504490486687	-0,366063242441798
2942	2	0,314008709746601	-0,190006268061092
2943	1	-1,12560348389864	0,176002507224437
2944	1	-0,549758606440544	0,029598997110225
2945	2	-0,429656139738903	-0,197408204772446
2946	2	-0,247575384292588	-0,321892691522621
2947	2	-0,059400215453319	-0,343668599274227
2948	2	0,092323275965169	-0,28494822162974
2949	2	0,184144978385424	-0,179631338052535
2950	2	0,211802718793936	-0,062861825565757
2951	1	-1,08472108751757	0,125144730226303
2952	2	-0,874445918603878	-0,33877844003504
2953	2	-0,529067522124931	-0,607249981868181
2954	2	-0,159191324067675	-0,67313699506979
2955	2	0,148269391736483	-0,575260645880111
2956	1	-1,05930775669459	0,330104258352044
2957	1	-0,576276897322163	-0,032041703340818
2958	2	-0,425153760628517	-0,254862453467887
2959	1	-0,829938495748593	0,201944981387155
2960	1	-0,668024601700563	0,019222007445138
2961	1	-0,732790159319775	0,092311197021945
2962	1	-0,70688393627209	0,063075521191222
2963	2	-0,562462000043277	-0,234816178403507
2964	2	-0,333544648671488	-0,403445095603976
2965	2	-0,09211589474874	-0,440036132127617
2966	2	0,106006372842004	-0,371273818316485
2967	1	-1,0424025491368	0,248509527326594
2968	2	-0,891629748274607	-0,228093778886509
2969	1	-0,643348100690157	0,191237511554604
2970	2	-0,565439561146361	-0,111998731494564
2971	2	-0,384934573873409	-0,311294860394413
2972	2	-0,168032331986025	-0,390557923449117
2973	1	-0,93278706720559	0,256223169379647
2974	1	-0,626885173117764	-0,002489267751859
2975	2	-0,475437024468757	-0,252645912738518
2976	1	-0,809825190212497	0,201058365095407
2977	1	-0,676069923915001	0,019576653961837
2978	1	-0,729572030433999	0,092169338415265
2979	1	-0,7081711878264	0,063132264633894
2980	2	-0,563463008601622	-0,235287954008801
2981	1	-0,774614796559351	0,19411518160352
2982	1	-0,690154081376259	0,022353927358592
2983	1	-0,723938367449496	0,091058429056563
2984	1	-0,710424653020201	0,063576628377375
2985	2	-0,565353387646303	-0,235851623641276
2986	1	-0,773858644941479	0,19434064945651
2987	2	-0,665868829938128	-0,161844564389644
2988	1	-0,733652468024749	0,164737825755858
2989	2	-0,623471006001152	-0,168260239635448
2990	1	-0,750611597599539	0,167304095854179
2991	2	-0,637386452517321	-0,17309352619064
2992	2	-0,415176293436909	-0,386505660911815
2993	1	-0,833929482625237	0,254602264364726
2994	1	-0,666428206949905	-0,00184090574589
2995	1	-0,733428717220038	0,100736362298356
2996	1	-0,706628513111985	0,059705455080658
2997	2	-0,560919851997372	-0,237275259383494
2998	1	-0,775632059201051	0,194910103753398
2999	1	-0,68974717631958	0,022035958498641
3000	2	-0,533022237402337	-0,259151542068865
3001	2	-0,30143628359823	-0,410164066933272
3002	2	-0,065025948761346	-0,432299204308579
3003	1	-0,973989620495462	0,272919681723431
3004	1	-0,610404151801815	-0,009167872689373
3005	1	-0,755838339279274	0,103667149075749
3006	2	-0,615903997482548	-0,22354830241414
3007	1	-0,753638401006981	0,189419320965656
3008	1	-0,698544639597208	0,024232271613738
3009	2	-0,540586834739373	-0,261001329412443
3010	2	-0,306445462636946	-0,414595744249205
3011	2	-0,067060253904397	-0,437670950684175
3012	2	0,124102587306328	-0,359454024081732
3013	2	0,238099575985502	-0,223544023379585
3014	2	0,270373287100815	-0,074653627374284
3015	2	0,235345149146333	0,051412558035871
3016	2	0,158297290136865	0,133211603765795
3017	1	-1,06331891605475	0,046715358493682
3018	1	-0,574672433578102	0,081313856602527
3019	1	-0,770131026568759	0,067474457358989
3020	1	-0,691947589372496	0,073010217056404
3021	1	-0,723220964251001	0,070795913177438
3022	2	-0,577966298101736	-0,235483491685547
3023	2	-0,345060989883101	-0,410153972921711
3024	2	-0,098184763142472	-0,44974141537374
3025	2	0,105276146161217	-0,381077380941032
3026	1	-1,04211045846449	0,252430952376413
3027	1	-0,583155816614205	-0,000972380950565
3028	2	-0,44280946824657	-0,234001336168112
3029	1	-0,822876212701372	0,193600534467245
3030	1	-0,670849514919451	0,022559786213102
3031	1	-0,73166019403222	0,090976085514759
3032	2	-0,592452181670391	-0,223522252621671
3033	2	-0,360854757020828	-0,406857784660626
3034	1	-0,855658097191669	0,26274311386425
3035	2	-0,755397399411368	-0,142578472339837
3036	1	-0,697841040235453	0,157031388935935
3037	1	-0,720863583905819	0,037187444425626
3038	1	-0,711654566437672	0,08512502222975
3039	1	-0,715338173424931	0,0659499911081
3040	2	-0,570037008246188	-0,236013276127816
3041	2	-0,338822815815976	-0,407384893155615
3042	1	-0,864470873673609	0,262953957262246
3043	1	-0,654211650530556	-0,005181582904898
3044	2	-0,495128221241263	-0,265622663219945
3045	1	-0,801948711503495	0,206249065287978
3046	1	-0,679220515398602	0,017500373884809
3047	1	-0,728311793840559	0,092999850446077
3048	2	-0,590716903497256	-0,220644831197205
3049	2	-0,360686914179032	-0,403976833108778
3050	2	-0,112531321532553	-0,451297158834284
3051	2	0,094995059168974	-0,387998369327077
3052	2	0,227395592699251	-0,256880737020989
3053	2	0,275572945259826	-0,104271123056252
3054	2	0,251143887619969	0,030983124581179
3055	1	-1,10045755504799	0,087606750167528
3056	1	-0,559816977980805	0,064957299932989
3057	1	-0,776073208807678	0,074017080026805
3058	2	-0,619422470704557	-0,2541763027027
3059	2	-0,369090556654383	-0,440942978335875
3060	2	-0,104131631722982	-0,482752886197018
3061	1	-0,958347347310807	0,293101154478807
3062	1	-0,616661061075677	-0,017240461791523
3063	2	-0,461766221700905	-0,259767175391828
3064	1	-0,815293511319638	0,203906870156731
3065	2	-0,701185816665617	-0,171148183208739
3066	2	-0,464441947382373	-0,410546945904889
3067	1	-0,814223221047051	0,264218778361955
3068	1	-0,67431071158118	-0,005687511344782
3069	1	-0,730275715367528	0,102275004537913
3070	1	-0,707889713852989	0,059089998184835
3071	1	-0,716844114458804	0,076364000726066
3072	2	-0,575347127279118	-0,228701005231712
3073	1	-0,769861149088353	0,191480402092685
3074	1	-0,692055540364659	0,023407839162926
3075	2	-0,535325346342311	-0,25903225838204
3076	2	-0,303234359867341	-0,410994654907275
3077	1	-0,878706256053064	0,26439786196291
3078	1	-0,648517497578774	-0,005759144785164
3079	1	-0,74059300096849	0,102303657914066
3080	2	-0,603772143901679	-0,218486420372706
3081	1	-0,758491142439328	0,187394568149083
3082	1	-0,696603543024269	0,025042172740367
3083	1	-0,721358582790293	0,089983130903853
3084	1	-0,711456566883883	0,064006747638459
3085	1	-0,715417373246447	0,074397300944617
3086	2	-0,573476124045146	-0,22962500058067
3087	1	-0,770609550381941	0,191850000232268
3088	1	-0,691756179847223	0,023259999907093
3089	2	-0,535038696646727	-0,259024872009499
3090	2	-0,303019460647713	-0,41087438138591
3091	1	-0,878792215740915	0,264349752554364
3092	2	-0,773621984984841	-0,150611074355049
3093	1	-0,690551206006064	0,16024442974202
3094	1	-0,723779517597575	0,035902228103192
3095	2	-0,564433324615434	-0,262226113680604
3096	1	-0,774226670153827	0,204890445472242
3097	1	-0,690309331938469	0,018043821811103
3098	2	-0,531852620997678	-0,262410428198949
3099	1	-0,787258951600929	0,20496417127958
3100	2	-0,680302471728538	-0,159130810467891
3101	2	-0,453377554326532	-0,393060404647012
3102	1	-0,818648978269387	0,257224161858805
3103	2	-0,725062888228256	-0,131969228295063
3104	2	-0,49826010373545	-0,39032176879555
3105	2	-0,222548971320721	-0,495948585778798
3106	2	0,029242216107771	-0,465940513720175
3107	1	-1,01169688644311	0,28637620548807
3108	1	-0,595321245422757	-0,014550482195228
3109	1	-0,761871501830897	0,105820192878091
3110	1	-0,695251399267641	0,057671922848764
3111	2	-0,551459832582913	-0,234269898341996
3112	1	-0,779416066966835	0,193707959336798
3113	2	-0,669839394629514	-0,164548377690767
3114	2	-0,443258588842124	-0,392992524896789
3115	2	-0,179679517561299	-0,475977754458409
3116	2	0,053834668436777	-0,43361490041291
3117	1	-1,02153386737471	0,273445960165164
3118	2	-0,885744123270846	-0,20079461722436
3119	1	-0,645702350691662	0,180317846889744
3120	2	-0,56286092528156	-0,121239376640459
3121	2	-0,379278552557802	-0,317286296359373
3122	2	-0,16133718140018	-0,392849006256245
3123	2	0,034523344638361	-0,363100117314818
3124	2	0,171477788851081	-0,262146751303917
3125	1	-1,06859111554043	0,204858700521567
3126	2	-0,894072728019356	-0,271743833819782
3127	2	-0,570797739766797	-0,564154404910777
3128	1	-0,771680904093281	0,325661761964311
3129	2	-0,716742191896618	-0,061169422544436
3130	2	-0,520256296823655	-0,333185637892419
3131	2	-0,26212053042901	-0,4613236035277
3132	2	-0,014682161714968	-0,455454150852656
3133	2	0,171023217437687	-0,352018019334006
3134	1	-1,06840928697507	0,240807207733602
3135	2	-0,908313941194498	-0,244350236912492
3136	2	-0,592578500542821	-0,549031756531293
3137	1	-0,762968599782871	0,319612702612517
3138	2	-0,707701216879989	-0,062281785927636
3139	2	-0,512940210457738	-0,330414644056999
3140	1	-0,794823915816905	0,232165857622799
3141	1	-0,682070433673238	0,00713365695088
3142	2	-0,521226992372013	-0,267406594186626
3143	1	-0,791509203051195	0,20696263767465
3144	1	-0,683396318779522	0,01721494493014
3145	1	-0,726641472488191	0,093114022027944
3146	2	-0,589493127902203	-0,219889932254039
3147	2	-0,360058804304059	-0,402913599673951
3148	2	-0,112479251401504	-0,450237857473826
3149	1	-0,955008299439398	0,28009514298953
3150	1	-0,617996680224241	-0,012038057195812
3151	2	-0,464862254092098	-0,256347595558514
3152	2	-0,250756274886589	-0,38076907426131
3153	1	-0,899697490045364	0,252307629704524
3154	2	-0,784693144316286	-0,168125197442708
3155	2	-0,529116710703295	-0,441652407782972
3156	1	-0,788353315718682	0,276660963113189
3157	2	-0,709812905191474	-0,105078994321449
3158	2	-0,497426210216941	-0,363785197760891
3159	2	-0,232529840660518	-0,475447234385053
3160	2	0,013456214852027	-0,454351834396848
3161	1	-1,00538248594081	0,281740733758739
3162	1	-0,597847005623676	-0,012696293503496
3163	2	-0,449285206872595	-0,248787985312127
3164	1	-0,820285917250962	0,199515194124851
3165	2	-0,703223374760671	-0,176482819365498
3166	2	-0,463856637071911	-0,415416292622047
3167	1	-0,814457345171236	0,266166517048819
3168	1	-0,674217061931506	-0,006466606819528
3169	2	-0,509818324340133	-0,274601445955443
3170	2	-0,277621348116324	-0,41262442866219
3171	1	-0,88895146075347	0,265049771464876
3172	1	-0,644419415698612	-0,00601990858595
3173	2	-0,487350792496565	-0,262342896804767
3174	1	-0,805059683001374	0,204937158721907
3175	2	-0,693820222569807	-0,1662716325719
3176	2	-0,460794716124293	-0,403894529782567
3177	1	-0,815682113550283	0,261557811913027
3178	1	-0,673727154579887	-0,004623124765211
3179	1	-0,730509138168045	0,101849249906084
3180	1	-0,707796344732782	0,059260300037566
3181	2	-0,561629342011941	-0,238080709864562
3182	2	-0,33160601598325	-0,405593076301844
3183	2	-0,089783341626533	-0,440893144382701
3184	1	-0,964086663349387	0,27635725775308
3185	1	-0,614365334660245	-0,010542903101232
3186	1	-0,754253866135902	0,104217161240493
3187	1	-0,698298453545639	0,058313135503803
3188	1	-0,720680618581744	0,076674745798479
3189	2	-0,578387168441517	-0,229999440625854
3190	2	-0,347574471765212	-0,406154442252256
3191	1	-0,860970211293915	0,262461776900902
3192	2	-0,759322071343737	-0,14491713407288
3193	1	-0,696271171462505	0,157966853629152
3194	2	-0,592352831763165	-0,158453659826847
3195	2	-0,386806688209267	-0,357365914173669
3196	1	-0,845277324716293	0,242946365669468
3197	2	-0,73958931305217	-0,153471691977722
3198	2	-0,500699201128561	-0,412474211123937
3199	1	-0,799720319548576	0,264989684449575
3200	1	-0,68011187218057	-0,00599587377983
3201	2	-0,514486673345301	-0,276601612944899
3202	2	-0,280369226564469	-0,416011895176243
3203	2	-0,046675854118499	-0,428316730959733
3204	1	-0,9813296583526	0,271326692383893
3205	2	-0,854341217301533	-0,186323577129281
3206	1	-0,658263513079387	0,174529430851713
3207	1	-0,736694594768245	0,030188227659315
3208	2	-0,571963183087592	-0,271734784886219
3209	1	-0,771214726764963	0,208693913954487
3210	1	-0,691514109294015	0,016522434418205
